A1470 A1575 A1587 A1592 A1623 A1663 A1691 A1731 A1738 A1745 A1773 A1775 A1790 A1818 A1820 A3031 A3062 A3068 A3078 A3167 B1692 B1724 B1747 B1757 B1774 B1783 B1797 C2106 C2151 D2086 D2220 D2341 D2354 D2384 D2443 D2474 D2488 D2503 D2519 D2568 D2570 D2583 D3147 D3155 H0006 H0009 H0014 H0035 H0041 H0054 H0056 H0059 H0061 H0064 H0068 H0077 H0078 H0085 H0091 H0099 H0101 H0104 H0107 H0108 H0109 H0111 H0115 H0117 H0123 H0128 H0133 H0134 H0146 H0151 H0152 H0156 H0159 H0165 H0177 H0178 H0185 H0190 H0217 R3026 R3030 R3032 R3040 R3041 R3045 R3057 R3066 R3075 R3091 R3126 R3171
cg25349373 0.297752555514107 0.260413472897423 0.267397075604441 0.245804289547783 0.212720015342855 0.279465861584938 0.330885947376081 0.285593644525201 0.227214454552752 0.322607886003651 0.296090866417515 0.257843715272946 0.232499561628951 0.287922211100714 0.275219174157387 0.270298343541363 0.346489102155338 0.284264900888211 0.276721267707311 0.326453219321853 0.27223624783584 0.277268837958262 0.300604665970659 0.342848874783666 0.284948397167567 0.301835466301931 0.272380976290851 0.307173569187067 0.231904317980157 0.278858094376094 0.259698235370868 0.279398832339816 0.302003689007352 0.283225914181516 0.235539184414933 0.250370448450057 0.245664445148317 0.270557717039596 0.277122903299727 0.33758452110117 0.337605155308082 0.329171579470828 0.324598897380314 0.239748679117632 0.306430405464148 0.361608412022831 0.301253211828488 0.256046081940022 0.298879048246194 0.30221624192368 0.283999452031614 0.283897707357694 0.290372569244749 0.294678581021671 0.323244400406263 0.252015359943628 0.265738789208892 0.256797754808683 0.246786974092902 0.307389332709728 0.291453600321201 0.252790165246775 0.320904275606632 0.300820810886349 0.231897069512803 0.268344222493126 0.243078624440209 0.278275394266158 0.334147096513595 0.258436373415496 0.254800963009443 0.27745442951878 0.294102868023247 0.294066904209618 0.290508502044833 0.253404226144609 0.294488503897437 0.234431449018931 0.259632564958503 0.279143136606425 0.243628268841538 0.262841689995224 0.237712295744701 0.279529562358566 0.31452496289738 0.263198378751643 0.287241063386103 0.271599869507884 0.325712523204211 0.337489935641495 0.282081569112207 0.296566736606588 0.269369576555653 0.234754401478933 0.289649804720248
cg25363289 0.63689398070785 0.627236722773361 0.659643354045284 0.679436787869683 0.729181262344893 0.642929238849869 0.643283917598067 0.680282365172337 0.731871524699453 0.634230017264285 0.721674880133202 0.632390040805018 0.649704406454685 0.628462350343448 0.635473491129739 0.678415380363374 0.718024862475625 0.678797908561832 0.632579053752461 0.64651593337173 0.674353131069824 0.693827123586677 0.624224425842792 0.721492728523509 0.649716727416527 0.621852629135514 0.631297029462679 0.558507961757409 0.66225416062582 0.60315212924158 0.604541241090921 0.682770765091794 0.68883594032465 0.665866156350465 0.630413697968218 0.685005828395295 0.706374397959555 0.682355327654575 0.643322001582178 0.683321294669611 0.749659565595411 0.583318564511384 0.674616627121408 0.648388901096141 0.690924801900279 0.683017495497655 0.623193400661963 0.656227845100756 0.637213525211388 0.71834782505581 0.698472104028801 0.671523333126389 0.672587842250441 0.713418416973665 0.703652534325064 0.592749189751003 0.696280644560948 0.662803927217223 0.662599639917328 0.624707136430922 0.680816496631351 0.643781676870386 0.6110307148998 0.685517137900696 0.621206559517402 0.644648991530234 0.615174847268316 0.606825425952969 0.664744480636517 0.667269094369861 0.62523191396812 0.67315408312976 0.685245564859748 0.67874132199446 0.671494895770104 0.627338557701187 0.669802016794126 0.706935204766888 0.659444351202746 0.644924768784041 0.64334566866422 0.643600992932832 0.638405963110771 0.576333828806896 0.624655221939115 0.595581455864896 0.600343085071546 0.654079981277793 0.690519594754744 0.681548077843635 0.62455025217291 0.626135419009367 0.69372701991685 0.622894861703694 0.649243631865002
cg25370836 0.864408504845107 0.881247859682428 0.909939471915064 0.900356462596848 0.8924604659197 0.904421142419684 0.874856074872871 0.891337234460718 0.874774129425458 0.893954734584265 0.891327155679537 0.913363112484243 0.894748303437177 0.920907517266377 0.886262693933281 0.859194034342936 0.858122119408308 0.910307439761413 0.910933761916963 0.887608209320399 0.884608443978333 0.909063548874453 0.882731653973159 0.889161000715455 0.868617152312733 0.914388579598822 0.88822805232321 0.933861487376386 0.891185119443193 0.86821547135941 0.873251957317856 0.929210435788676 0.92925460913819 0.913592137879682 0.903684576585461 0.893022723403504 0.860479414351414 0.88115296576401 0.869135895079274 0.894464449903324 0.874745568144733 0.936679717753998 0.924887147779707 0.902724944200934 0.923267515611523 0.93665642119692 0.884933683124262 0.92217427296047 0.902954847582208 0.908742154151391 0.924703839575088 0.885327480155112 0.900450955219888 0.859987436504341 0.910546950480758 0.865027103491954 0.914907786532958 0.943811566069915 0.923249339665846 0.926554247531552 0.923918219719893 0.932070435616483 0.866702410822714 0.886098527783651 0.890270398461094 0.888383217814791 0.901456130720898 0.86939419012956 0.877136338677836 0.935991972935095 0.895810358686158 0.867129245995044 0.927913434214993 0.856158928869464 0.911910587705973 0.940223685325729 0.896847973249569 0.887959621240002 0.909408978276815 0.900926190788085 0.908122442413387 0.913703481302596 0.873921222092801 0.91077796673552 0.865487285913382 0.900747676882308 0.885686975137039 0.917963873435659 0.910635454958189 0.896524801231412 0.917278118998237 0.868260383070518 0.913395701687186 0.909584998664033 0.885196520540565
cg25384949 0.678383509875921 0.554400493631066 0.634984582705725 0.653096573620944 0.578880526045503 0.538993505270884 0.630824380463835 0.719834377222568 0.57661736606439 0.671822328183876 0.502649314667885 0.719952240735804 0.715727909493411 0.612686303609187 0.633175912886459 0.617553586802644 0.682511504029212 0.710220105077824 0.608619368374956 0.577346496758552 0.671676024150311 0.617139656342389 0.547231296166671 0.765564270674204 0.627420338122521 0.666793879710465 0.609352943458334 0.587025504907609 0.643742466911233 0.588001759909594 0.608605651143223 0.608119458104693 0.649402766924629 0.570642451859494 0.602760459489058 0.588458797220933 0.714894848956082 0.676664910340197 0.547039967586528 0.759010636220011 0.539362872034324 0.634741678046826 0.671626717843418 0.675265910889944 0.575250825455189 0.612564954372561 0.52374914672013 0.639636024128319 0.594126809182355 0.558285510041037 0.657085346353155 0.733663891964626 0.639304639204491 0.601354228493474 0.632413471588394 0.644650502012935 0.661067067671506 0.668355435675206 0.603828708540932 0.713661857832305 0.580670875337046 0.599002382877581 0.73142810644064 0.650118506974862 0.627200174047964 0.690764498283128 0.64440195230741 0.611976781462748 0.578173026909164 0.6102459916603 0.590276921894288 0.553421940962279 0.654396892972716 0.574603028369002 0.686889755288869 0.55395289459711 0.671066454738597 0.677386298214662 0.541519681253419 0.519759945814325 0.590857861531611 0.613294184053218 0.6274137949663 0.70776358526565 0.685382625730942 0.633885515405392 0.604495534646327 0.539691436537058 0.685840694231668 0.518037460861819 0.569695799226526 0.658830760466621 0.573856647827012 0.587460480447822 0.596871442825542
cg25771683 0.0908831329126435 0.205905389849908 0.0976895535179338 0.192019003463452 0.242862423145567 0.112293491692523 0.0733520082856842 0.0707483696782837 0.101831458032046 0.14480664665638 0.163043083664536 0.305495202045498 0.0950876510765743 0.0946791250044423 0.147490027012819 0.0970949118778734 0.120250062660106 0.0958690711235936 0.145422959660593 0.0967393404104744 0.096909479231601 0.090099124402875 0.114062366999184 0.0768708983288573 0.0692686611190325 0.0772765484926097 0.106878555998123 0.233983316336302 0.105717955290804 0.091130158224559 0.104070341629084 0.0995978442928954 0.195134280414328 0.0811225193066075 0.131381905118263 0.0995430273808009 0.0779306666226609 0.0971263358305392 0.111259891299786 0.261660868259165 0.143131807961355 0.087019660727507 0.0947865673230225 0.11895046178035 0.108192036495355 0.129061229648104 0.146666826348057 0.122719975644263 0.0971243494655367 0.0904871185044331 0.131833277698092 0.0830284983695051 0.171641248318982 0.111449351981704 0.138181638703113 0.0991905578356108 0.084704426638349 0.110559475157236 0.181439505607541 0.110325812181437 0.103793925584843 0.103576906513434 0.109925875201805 0.0901175395744688 0.237134305199059 0.111074672645133 0.125209574298559 0.0799628858859031 0.117673137280459 0.111196682793531 0.155370206001558 0.123491654843336 0.0856289320162008 0.143610661877101 0.154544566880785 0.281038927538974 0.108817642137063 0.0925970045886977 0.150489271065301 0.131310223577117 0.0932366107240143 0.102179591312832 0.0925446831477253 0.0983383583897348 0.109439395039954 0.184828367061366 0.228590799794578 0.228266107262305 0.125651342374083 0.135743082260894 0.102113193574445 0.0819051720647021 0.146462368825189 0.181521130229329 0.114755844227067
cg26005569 0.154285933832711 0.113914871804798 0.140605829259936 0.201668105695806 0.175972730147067 0.185630750004152 0.172822430104951 0.0630264804193577 0.128133885006321 0.144121428421658 0.244274729545835 0.159014628780841 0.188770588849826 0.133384333996621 0.21866325393688 0.190455230146267 0.110582317529138 0.132593279542693 0.108880867208756 0.122095517747314 0.120172409443886 0.13168167801659 0.204358701985634 0.193450361276111 0.272404850178972 0.112472235977878 0.122220238794081 0.162909700045741 0.114027958076954 0.150347425379625 0.119542069618356 0.140230224513311 0.166556134247939 0.204085117987274 0.084883328850118 0.169551156024122 0.121334949613664 0.124482890603453 0.105544885664018 0.202913820869379 0.0812748063902462 0.118065925920773 0.150846897524774 0.197382629385432 0.07895455376256 0.137350264215174 0.167748150434005 0.168634611813364 0.11247378663576 0.189075889731706 0.199497437618014 0.142304944153011 0.117124528713456 0.157460041275715 0.0995924217562769 0.14491219757332 0.116273566870481 0.1863849781545 0.0843064044404084 0.194818283981721 0.10641072736817 0.16967363204291 0.0544785659686079 0.156982813312137 0.082665808130356 0.150111486930489 0.132008878309227 0.159562412942341 0.224891422132521 0.141307197413166 0.23007546451468 0.162294543174814 0.0672024510007875 0.236507698101978 0.140322146006319 0.200187063078571 0.140838559419539 0.187436473703911 0.175079880971415 0.136027737598773 0.109048204128348 0.117371788469423 0.115945546052557 0.0732086534868291 0.12653653220276 0.203668346378571 0.191511231062771 0.218058792064718 0.102363426842838 0.124841825804837 0.128252505929246 0.0754755939851008 0.124896430448981 0.163400991538792 0.130007064074417
cg26162637 0.843052755118854 0.644865407234759 0.636924646213358 0.973032105511704 0.897081120487462 0.982670426991417 0.579041022704705 0.525246998436111 0.489177030277948 0.974988856925995 0.941453168764179 0.967388985353143 0.932340433095145 0.629781520439904 0.932809566142351 0.92961655605718 0.941862183617853 0.954270339250796 0.930084546258 0.94100919776762 0.772789391325502 0.958480292534994 0.939363076734078 0.814579379374725 0.96695887779602 0.968630846992169 0.907803904806033 0.448437423974815 0.560283018170466 0.600442037681415 0.92762378089601 0.97233074067823 0.528480599943796 0.98811808054573 0.373915637639781 0.61778180818694 0.474697489640667 0.925501800078012 0.871737684382696 0.948295968054433 0.56040029447923 0.908037281578854 0.939438533327354 0.981317841788373 0.576792497206205 0.963563632557831 0.935572928957542 0.668194600559936 0.933855809744658 0.990735781584818 0.0847079800542485 0.9716048834885 0.487645602138628 0.885183965412432 0.98119461088587 0.954228496733671 0.910408808135752 0.0726267666306799 0.730479204958688 0.624117132540784 0.913373619661143 0.51642751564143 0.950226917077265 0.506675563546489 0.928257446892086 0.920327374237767 0.906967427946127 0.942953952508923 0.963305859577895 0.637058136976526 0.59108837970858 0.924690347500679 0.648797740869244 0.937004755564362 0.964511164161037 0.374329036904412 0.574510782583363 0.908111784977639 0.830727335372454 0.919047120942967 0.460957065575369 0.939396659712335 0.943516945323613 0.947727103075711 0.898838852497048 0.919120803271766 0.670647556974898 0.966982815158442 0.82525805307343 0.956140164065645 0.630056023446121 0.630971096562454 0.63331462038228 0.915607080945446 0.921471137065217
cg26301953 0.471595204186487 0.463690160070043 0.397847642034533 0.395101095312717 0.416624684660341 0.540234249473771 0.502721626818476 0.385384165196263 0.410766735452465 0.431889263969132 0.507251719344801 0.433173270982036 0.39663233553073 0.4753410809036 0.443063879046369 0.480194051536858 0.386687388235306 0.413453218718224 0.433355008890887 0.428992270174772 0.395223737397206 0.39137055414285 0.468733521750293 0.34650196443945 0.414654827243457 0.345546310027034 0.426103788540071 0.463331543173388 0.375756272923192 0.528205433041371 0.473663212794022 0.495033869450264 0.408519174907654 0.445594347123757 0.47824613925955 0.448368025998198 0.389971767794953 0.372543287174995 0.511805920703326 0.355612415914082 0.461000018414251 0.401884514855604 0.441237577007573 0.369840332100469 0.390228550702154 0.398842250894016 0.502986773982134 0.367649574709853 0.470431336808379 0.468427701997162 0.367273193814735 0.36974291916091 0.430682068619679 0.407704908045085 0.395942749169031 0.428245497209464 0.39376313740273 0.390169951542149 0.378701401799951 0.342996652906071 0.442905604730104 0.470884901768827 0.328674560598036 0.337081739377014 0.434084327609813 0.441940570967539 0.403859056733641 0.421088409633087 0.428886764127033 0.394087426659309 0.388696261046214 0.463581729357765 0.403764824389338 0.511944558279937 0.370398266419064 0.452325391116483 0.420391527713221 0.345074910721614 0.500624770594973 0.489248174488182 0.469284327071634 0.403876954822783 0.429413294884707 0.37857045207338 0.391169174602552 0.45015726304269 0.445817040345106 0.400067138091976 0.357439292438464 0.511261158565439 0.511123949507511 0.363233945006485 0.449102119514392 0.424315815267834 0.403610074561145
cg26401796 0.325533752541347 0.307473593764224 0.32688507189589 0.265185014895495 0.340204902727617 0.255359984648105 0.284736160271991 0.293419439143579 0.232201776734124 0.38865273320621 0.319597312003993 0.284276901192462 0.281149475422546 0.269236362380898 0.250351819227402 0.307893893451811 0.292454600104965 0.299749654679297 0.331451952571952 0.329495096821192 0.357048529064627 0.284783464199086 0.336668945296647 0.325684332287515 0.254630412681061 0.317504583595902 0.293675969161194 0.33695164838428 0.330483250254686 0.293423488772067 0.265034795537272 0.245541088531301 0.292489091238729 0.309383695948026 0.335441365366383 0.325161477175076 0.233331846902027 0.338787123730848 0.332528917748154 0.310423788010408 0.334456114570997 0.273634946765721 0.281576945247492 0.334683820103878 0.380013025210706 0.302298817921984 0.321225885686705 0.299595048900845 0.28349071506071 0.332338996782773 0.302299086357399 0.282961498188786 0.288444598443456 0.287048002421025 0.309202694951695 0.323978670171511 0.246012765642297 0.303858401286235 0.286749493886316 0.31917432795533 0.265879056086785 0.291294776892463 0.312277746541316 0.288350408673146 0.295932602087033 0.284556543826507 0.27429551686017 0.270168629636675 0.301007404416041 0.273879895713084 0.273679496708508 0.289388422831888 0.305089221638585 0.321239184885607 0.253381532687447 0.255683654717719 0.317070156432956 0.27945037715617 0.306000889689742 0.273203667508871 0.266693038194813 0.284922418165277 0.292019417316286 0.277047200526471 0.285374669276748 0.276381200437213 0.243543441045687 0.310582461994736 0.322170930731611 0.306981589535886 0.263626361286914 0.299346404881958 0.306871997050023 0.247949364825844 0.308250089199109
cg26415343 0.782929030147935 0.865386993210539 0.772906425977908 0.795417507169954 0.794121868331034 0.795183359425257 0.780618283262304 0.722780978621425 0.881896122928226 0.768142958893158 0.830292414401926 0.849760844364521 0.742839930090968 0.810749584380325 0.877715272440183 0.792106267089766 0.852631635420697 0.797065247987752 0.770727178986667 0.778029556632693 0.821256040186899 0.775835702668156 0.855865333525253 0.681785151242996 0.796299073828071 0.827206608221211 0.794381281925685 0.870391739820532 0.682404553908878 0.777036648421162 0.726327471897986 0.866575766781731 0.806105644754133 0.836849789193446 0.771273418085768 0.768381894992615 0.712271447595771 0.744866790186295 0.696397559006426 0.826151548876304 0.847548830808399 0.751753558964334 0.800724774008046 0.822867545500541 0.809225622784371 0.861129384974643 0.758109686543634 0.813014890129813 0.752607244913981 0.898453197453115 0.770363231025276 0.810489625286818 0.843736823931398 0.755234625858914 0.848582063234531 0.823657064764003 0.830815924502461 0.810785447060999 0.798162282871681 0.860900972343813 0.781627885413946 0.785166113158262 0.790492373613033 0.779590109365385 0.851127698525902 0.713911457869004 0.854959474823559 0.801559453282049 0.800527694042923 0.781356231445447 0.753181851891524 0.709961856790965 0.732172186687599 0.766357319540133 0.82829413323801 0.863879346331292 0.800445034578037 0.712062559993184 0.748512931449115 0.781284109953216 0.760045480553668 0.731441583691029 0.748829888068812 0.852697283371076 0.890830821452619 0.796003818708668 0.763013671274704 0.851444586235146 0.774501140162792 0.768179392949374 0.782595727047776 0.866818637000167 0.888019320877171 0.808145897174393 0.698444841042553
